Jurisdiction,Year,Flow,Total_price_sector_2019USD
Dominican Republic,2003,ABFLOW034,0.0
Dominican Republic,2003,ABFLOW035,0.0
Dominican Republic,2003,ABFLOW036,0.0
Dominican Republic,2003,ABFLOW037,0.0
Dominican Republic,2003,ABFLOW038,0.0
Dominican Republic,2003,ABFLOW039,0.0
Dominican Republic,2003,ABFLOW040,0.0
Dominican Republic,2004,ABFLOW001,0.0
Dominican Republic,2004,ABFLOW002,0.0
Dominican Republic,2004,ABFLOW003,0.0
Dominican Republic,2004,ABFLOW004,0.0
Dominican Republic,2004,ABFLOW005,0.0
Dominican Republic,2004,ABFLOW011,0.0
Dominican Republic,2004,ABFLOW012,0.0
Dominican Republic,2004,ABFLOW013,0.0
Dominican Republic,2004,ABFLOW014,0.0
Dominican Republic,2004,ABFLOW016,0.0
Dominican Republic,2004,ABFLOW017,0.0
Dominican Republic,2004,ABFLOW018,0.0
Dominican Republic,2004,ABFLOW019,0.0
Dominican Republic,2004,ABFLOW020,0.0
Dominican Republic,2004,ABFLOW021,0.0
Dominican Republic,2004,ABFLOW022,0.0
Dominican Republic,2004,ABFLOW023,0.0
Dominican Republic,2004,ABFLOW024,0.0
Dominican Republic,2004,ABFLOW025,0.0
Dominican Republic,2004,ABFLOW026,0.0
Dominican Republic,2004,ABFLOW027,0.0
Dominican Republic,2004,ABFLOW028,0.0
Dominican Republic,2004,ABFLOW029,0.0
Dominican Republic,2004,ABFLOW030,0.0
Dominican Republic,2004,ABFLOW032,0.0
Dominican Republic,2004,ABFLOW033,0.0
Dominican Republic,2004,ABFLOW034,0.0
Dominican Republic,2004,ABFLOW035,0.0
Dominican Republic,2004,ABFLOW036,0.0
Dominican Republic,2004,ABFLOW037,0.0
Dominican Republic,2004,ABFLOW038,0.0
Dominican Republic,2004,ABFLOW039,0.0
Dominican Republic,2004,ABFLOW040,0.0
Dominican Republic,2005,ABFLOW001,0.0
Dominican Republic,2005,ABFLOW002,0.0
Dominican Republic,2005,ABFLOW003,0.0
Dominican Republic,2005,ABFLOW004,0.0
Dominican Republic,2005,ABFLOW005,0.0
Dominican Republic,2005,ABFLOW011,0.0
Dominican Republic,2005,ABFLOW012,0.0
Dominican Republic,2005,ABFLOW013,0.0
Dominican Republic,2005,ABFLOW014,0.0
Dominican Republic,2005,ABFLOW016,0.0
Dominican Republic,2005,ABFLOW017,0.0
Dominican Republic,2005,ABFLOW018,0.0
Dominican Republic,2005,ABFLOW019,0.0
Dominican Republic,2005,ABFLOW020,0.0
Dominican Republic,2005,ABFLOW021,0.0
Dominican Republic,2005,ABFLOW022,0.0
Dominican Republic,2005,ABFLOW023,0.0
Dominican Republic,2005,ABFLOW024,0.0
Dominican Republic,2005,ABFLOW025,0.0
Dominican Republic,2005,ABFLOW026,0.0
Dominican Republic,2005,ABFLOW027,0.0
Dominican Republic,2005,ABFLOW028,0.0
Dominican Republic,2005,ABFLOW029,0.0
Dominican Republic,2005,ABFLOW030,0.0
Dominican Republic,2005,ABFLOW032,0.0
Dominican Republic,2005,ABFLOW033,0.0
Dominican Republic,2005,ABFLOW034,0.0
Dominican Republic,2005,ABFLOW035,0.0
Dominican Republic,2005,ABFLOW036,0.0
Dominican Republic,2005,ABFLOW037,0.0
Dominican Republic,2005,ABFLOW038,0.0
Dominican Republic,2005,ABFLOW039,0.0
Dominican Republic,2005,ABFLOW040,0.0
Dominican Republic,2006,ABFLOW001,0.0
Dominican Republic,2006,ABFLOW002,0.0
Dominican Republic,2006,ABFLOW003,0.0
Dominican Republic,2006,ABFLOW004,0.0
Dominican Republic,2006,ABFLOW005,0.0
Dominican Republic,2006,ABFLOW011,0.0
Dominican Republic,2006,ABFLOW012,0.0
Dominican Republic,2006,ABFLOW013,0.0
Dominican Republic,2006,ABFLOW014,0.0
Dominican Republic,2006,ABFLOW016,0.0
Dominican Republic,2006,ABFLOW017,0.0
Dominican Republic,2006,ABFLOW018,0.0
Dominican Republic,2006,ABFLOW019,0.0
Dominican Republic,2006,ABFLOW020,0.0
Dominican Republic,2006,ABFLOW021,0.0
Dominican Republic,2006,ABFLOW022,0.0
Dominican Republic,2006,ABFLOW023,0.0
Dominican Republic,2006,ABFLOW024,0.0
Dominican Republic,2006,ABFLOW025,0.0
Dominican Republic,2006,ABFLOW026,0.0
Dominican Republic,2006,ABFLOW027,0.0
Dominican Republic,2006,ABFLOW028,0.0
Dominican Republic,2006,ABFLOW029,0.0
Dominican Republic,2006,ABFLOW030,0.0
Dominican Republic,2006,ABFLOW032,0.0
Dominican Republic,2006,ABFLOW033,0.0
Dominican Republic,2006,ABFLOW034,0.0
Dominican Republic,2006,ABFLOW035,0.0
Dominican Republic,2006,ABFLOW036,0.0
Dominican Republic,2006,ABFLOW037,0.0
Dominican Republic,2006,ABFLOW038,0.0
Dominican Republic,2006,ABFLOW039,0.0
Dominican Republic,2006,ABFLOW040,0.0
Dominican Republic,2007,ABFLOW001,0.0
Dominican Republic,2007,ABFLOW002,0.0
Dominican Republic,2007,ABFLOW003,0.0
Dominican Republic,2007,ABFLOW004,0.0
Dominican Republic,2007,ABFLOW005,0.0
Dominican Republic,2007,ABFLOW011,0.0
Dominican Republic,2007,ABFLOW012,0.0
Dominican Republic,2007,ABFLOW013,0.0
Dominican Republic,2007,ABFLOW014,0.0
Dominican Republic,2007,ABFLOW016,0.0
Dominican Republic,2007,ABFLOW017,0.0
Dominican Republic,2007,ABFLOW018,0.0
Dominican Republic,2007,ABFLOW019,0.0
Dominican Republic,2007,ABFLOW020,0.0
Dominican Republic,2007,ABFLOW021,0.0
Dominican Republic,2007,ABFLOW022,0.0
Dominican Republic,2007,ABFLOW023,0.0
Dominican Republic,2007,ABFLOW024,0.0
Dominican Republic,2007,ABFLOW025,0.0
Dominican Republic,2007,ABFLOW026,0.0
Dominican Republic,2007,ABFLOW027,0.0
Dominican Republic,2007,ABFLOW028,0.0
Dominican Republic,2007,ABFLOW029,0.0
Dominican Republic,2007,ABFLOW030,0.0
Dominican Republic,2007,ABFLOW032,0.0
Dominican Republic,2007,ABFLOW033,0.0
Dominican Republic,2007,ABFLOW034,0.0
Dominican Republic,2007,ABFLOW035,0.0
Dominican Republic,2007,ABFLOW036,0.0
Dominican Republic,2007,ABFLOW037,0.0
Dominican Republic,2007,ABFLOW038,0.0
Dominican Republic,2007,ABFLOW039,0.0
Dominican Republic,2007,ABFLOW040,0.0
Dominican Republic,2008,ABFLOW001,0.0
Dominican Republic,2008,ABFLOW002,0.0
Dominican Republic,2008,ABFLOW003,0.0
Dominican Republic,2008,ABFLOW004,0.0
Dominican Republic,2008,ABFLOW005,0.0
Dominican Republic,2008,ABFLOW011,0.0
Dominican Republic,2008,ABFLOW012,0.0
Dominican Republic,2008,ABFLOW013,0.0
Dominican Republic,2008,ABFLOW014,0.0
Dominican Republic,2008,ABFLOW016,0.0
Dominican Republic,2008,ABFLOW017,0.0
Dominican Republic,2008,ABFLOW018,0.0
Dominican Republic,2008,ABFLOW019,0.0
Dominican Republic,2008,ABFLOW020,0.0
Dominican Republic,2008,ABFLOW021,0.0
Dominican Republic,2008,ABFLOW022,0.0
Dominican Republic,2008,ABFLOW023,0.0
Dominican Republic,2008,ABFLOW024,0.0
Dominican Republic,2008,ABFLOW025,0.0
Dominican Republic,2008,ABFLOW026,0.0
Dominican Republic,2008,ABFLOW027,0.0
Dominican Republic,2008,ABFLOW028,0.0
Dominican Republic,2008,ABFLOW029,0.0
Dominican Republic,2008,ABFLOW030,0.0
Dominican Republic,2008,ABFLOW032,0.0
Dominican Republic,2008,ABFLOW033,0.0
Dominican Republic,2008,ABFLOW034,0.0
Dominican Republic,2008,ABFLOW035,0.0
Dominican Republic,2008,ABFLOW036,0.0
Dominican Republic,2008,ABFLOW037,0.0
Dominican Republic,2008,ABFLOW038,0.0
Dominican Republic,2008,ABFLOW039,0.0
Dominican Republic,2008,ABFLOW040,0.0
Dominican Republic,2009,ABFLOW001,0.0
Dominican Republic,2009,ABFLOW002,0.0
Dominican Republic,2009,ABFLOW003,0.0
Dominican Republic,2009,ABFLOW004,0.0
Dominican Republic,2009,ABFLOW005,0.0
Dominican Republic,2009,ABFLOW011,0.0
Dominican Republic,2009,ABFLOW012,0.0
Dominican Republic,2009,ABFLOW013,0.0
Dominican Republic,2009,ABFLOW014,0.0
Dominican Republic,2009,ABFLOW016,0.0
Dominican Republic,2009,ABFLOW017,0.0
Dominican Republic,2009,ABFLOW018,0.0
Dominican Republic,2009,ABFLOW019,0.0
Dominican Republic,2009,ABFLOW020,0.0
Dominican Republic,2009,ABFLOW021,0.0
Dominican Republic,2009,ABFLOW022,0.0
Dominican Republic,2009,ABFLOW023,0.0
Dominican Republic,2009,ABFLOW024,0.0
Dominican Republic,2009,ABFLOW025,0.0
Dominican Republic,2009,ABFLOW026,0.0
Dominican Republic,2009,ABFLOW027,0.0
Dominican Republic,2009,ABFLOW028,0.0
Dominican Republic,2009,ABFLOW029,0.0
Dominican Republic,2009,ABFLOW030,0.0
Dominican Republic,2009,ABFLOW032,0.0
Dominican Republic,2009,ABFLOW033,0.0
Dominican Republic,2009,ABFLOW034,0.0
Dominican Republic,2009,ABFLOW035,0.0
Dominican Republic,2009,ABFLOW036,0.0
Dominican Republic,2009,ABFLOW037,0.0
Dominican Republic,2009,ABFLOW038,0.0
Dominican Republic,2009,ABFLOW039,0.0
Dominican Republic,2009,ABFLOW040,0.0
Dominican Republic,2010,ABFLOW001,0.0
Dominican Republic,2010,ABFLOW002,0.0
Dominican Republic,2010,ABFLOW003,0.0
Dominican Republic,2010,ABFLOW004,0.0
Dominican Republic,2010,ABFLOW005,0.0
Dominican Republic,2010,ABFLOW011,0.0
Dominican Republic,2010,ABFLOW012,0.0
Dominican Republic,2010,ABFLOW013,0.0
Dominican Republic,2010,ABFLOW014,0.0
Dominican Republic,2010,ABFLOW016,0.0
Dominican Republic,2010,ABFLOW017,0.0
Dominican Republic,2010,ABFLOW018,0.0
Dominican Republic,2010,ABFLOW019,0.0
Dominican Republic,2010,ABFLOW020,0.0
Dominican Republic,2010,ABFLOW021,0.0
Dominican Republic,2010,ABFLOW022,0.0
Dominican Republic,2010,ABFLOW023,0.0
Dominican Republic,2010,ABFLOW024,0.0
Dominican Republic,2010,ABFLOW025,0.0
Dominican Republic,2010,ABFLOW026,0.0
Dominican Republic,2010,ABFLOW027,0.0
Dominican Republic,2010,ABFLOW028,0.0
Dominican Republic,2010,ABFLOW029,0.0
Dominican Republic,2010,ABFLOW030,0.0
Dominican Republic,2010,ABFLOW032,0.0
Dominican Republic,2010,ABFLOW033,0.0
Dominican Republic,2010,ABFLOW034,0.0
Dominican Republic,2010,ABFLOW035,0.0
Dominican Republic,2010,ABFLOW036,0.0
Dominican Republic,2010,ABFLOW037,0.0
Dominican Republic,2010,ABFLOW038,0.0
Dominican Republic,2010,ABFLOW039,0.0
Dominican Republic,2010,ABFLOW040,0.0
Dominican Republic,2011,ABFLOW001,0.0
Dominican Republic,2011,ABFLOW002,0.0
Dominican Republic,2011,ABFLOW003,0.0
Dominican Republic,2011,ABFLOW004,0.0
Dominican Republic,2011,ABFLOW005,0.0
Dominican Republic,2011,ABFLOW011,0.0
Dominican Republic,2011,ABFLOW012,0.0
Dominican Republic,2011,ABFLOW013,0.0
Dominican Republic,2011,ABFLOW014,0.0
Dominican Republic,2011,ABFLOW016,0.0
Dominican Republic,2011,ABFLOW017,0.0
Dominican Republic,2011,ABFLOW018,0.0
Dominican Republic,2011,ABFLOW019,0.0
Dominican Republic,2011,ABFLOW020,0.0
Dominican Republic,2011,ABFLOW021,0.0
Dominican Republic,2011,ABFLOW022,0.0
Dominican Republic,2011,ABFLOW023,0.0
Dominican Republic,2011,ABFLOW024,0.0
Dominican Republic,2011,ABFLOW025,0.0
Dominican Republic,2011,ABFLOW026,0.0
Dominican Republic,2011,ABFLOW027,0.0
Dominican Republic,2011,ABFLOW028,0.0
Dominican Republic,2011,ABFLOW029,0.0
Dominican Republic,2011,ABFLOW030,0.0
Dominican Republic,2011,ABFLOW032,0.0
Dominican Republic,2011,ABFLOW033,0.0
Dominican Republic,2011,ABFLOW034,0.0
Dominican Republic,2011,ABFLOW035,0.0
Dominican Republic,2011,ABFLOW036,0.0
Dominican Republic,2011,ABFLOW037,0.0
Dominican Republic,2011,ABFLOW038,0.0
Dominican Republic,2011,ABFLOW039,0.0
Dominican Republic,2011,ABFLOW040,0.0
Dominican Republic,2012,ABFLOW001,0.0
Dominican Republic,2012,ABFLOW002,0.0
Dominican Republic,2012,ABFLOW003,0.0
Dominican Republic,2012,ABFLOW004,0.0
Dominican Republic,2012,ABFLOW005,0.0
Dominican Republic,2012,ABFLOW011,0.0
Dominican Republic,2012,ABFLOW012,0.0
Dominican Republic,2012,ABFLOW013,0.0
Dominican Republic,2012,ABFLOW014,0.0
Dominican Republic,2012,ABFLOW016,0.0
Dominican Republic,2012,ABFLOW017,0.0
Dominican Republic,2012,ABFLOW018,0.0
Dominican Republic,2012,ABFLOW019,0.0
Dominican Republic,2012,ABFLOW020,0.0
Dominican Republic,2012,ABFLOW021,0.0
Dominican Republic,2012,ABFLOW022,0.0
Dominican Republic,2012,ABFLOW023,0.0
Dominican Republic,2012,ABFLOW024,0.0
Dominican Republic,2012,ABFLOW025,0.0
Dominican Republic,2012,ABFLOW026,0.0
Dominican Republic,2012,ABFLOW027,0.0
Dominican Republic,2012,ABFLOW028,0.0
Dominican Republic,2012,ABFLOW029,0.0
Dominican Republic,2012,ABFLOW030,0.0
Dominican Republic,2012,ABFLOW032,0.0
Dominican Republic,2012,ABFLOW033,0.0
Dominican Republic,2012,ABFLOW034,0.0
Dominican Republic,2012,ABFLOW035,0.0
Dominican Republic,2012,ABFLOW036,0.0
Dominican Republic,2012,ABFLOW037,0.0
Dominican Republic,2012,ABFLOW038,0.0
Dominican Republic,2012,ABFLOW039,0.0
Dominican Republic,2012,ABFLOW040,0.0
Dominican Republic,2013,ABFLOW001,0.0
Dominican Republic,2013,ABFLOW002,0.0
Dominican Republic,2013,ABFLOW003,0.0
Dominican Republic,2013,ABFLOW004,0.0
Dominican Republic,2013,ABFLOW005,0.0
Dominican Republic,2013,ABFLOW011,0.0
Dominican Republic,2013,ABFLOW012,0.0
Dominican Republic,2013,ABFLOW013,0.0
Dominican Republic,2013,ABFLOW014,0.0
Dominican Republic,2013,ABFLOW016,0.0
Dominican Republic,2013,ABFLOW017,0.0
Dominican Republic,2013,ABFLOW018,0.0
Dominican Republic,2013,ABFLOW019,0.0
Dominican Republic,2013,ABFLOW020,0.0
Dominican Republic,2013,ABFLOW021,0.0
Dominican Republic,2013,ABFLOW022,0.0
Dominican Republic,2013,ABFLOW023,0.0
Dominican Republic,2013,ABFLOW024,0.0
Dominican Republic,2013,ABFLOW025,0.0
Dominican Republic,2013,ABFLOW026,0.0
Dominican Republic,2013,ABFLOW027,0.0
Dominican Republic,2013,ABFLOW028,0.0
Dominican Republic,2013,ABFLOW029,0.0
Dominican Republic,2013,ABFLOW030,0.0
Dominican Republic,2013,ABFLOW032,0.0
Dominican Republic,2013,ABFLOW033,0.0
Dominican Republic,2013,ABFLOW034,0.0
Dominican Republic,2013,ABFLOW035,0.0
Dominican Republic,2013,ABFLOW036,0.0
Dominican Republic,2013,ABFLOW037,0.0
Dominican Republic,2013,ABFLOW038,0.0
Dominican Republic,2013,ABFLOW039,0.0
Dominican Republic,2013,ABFLOW040,0.0
Dominican Republic,2014,ABFLOW001,0.0
Dominican Republic,2014,ABFLOW002,0.0
Dominican Republic,2014,ABFLOW003,0.0
Dominican Republic,2014,ABFLOW004,0.0
Dominican Republic,2014,ABFLOW005,0.0
Dominican Republic,2014,ABFLOW011,0.0
Dominican Republic,2014,ABFLOW012,0.0
Dominican Republic,2014,ABFLOW013,0.0
Dominican Republic,2014,ABFLOW014,0.0
Dominican Republic,2014,ABFLOW016,0.0
Dominican Republic,2014,ABFLOW017,0.0
Dominican Republic,2014,ABFLOW018,0.0
Dominican Republic,2014,ABFLOW019,0.0
Dominican Republic,2014,ABFLOW020,0.0
Dominican Republic,2014,ABFLOW021,0.0
Dominican Republic,2014,ABFLOW022,0.0
Dominican Republic,2014,ABFLOW023,0.0
Dominican Republic,2014,ABFLOW024,0.0
Dominican Republic,2014,ABFLOW025,0.0
Dominican Republic,2014,ABFLOW026,0.0
Dominican Republic,2014,ABFLOW027,0.0
Dominican Republic,2014,ABFLOW028,0.0
Dominican Republic,2014,ABFLOW029,0.0
Dominican Republic,2014,ABFLOW030,0.0
Dominican Republic,2014,ABFLOW032,0.0
Dominican Republic,2014,ABFLOW033,0.0
Dominican Republic,2014,ABFLOW034,0.0
Dominican Republic,2014,ABFLOW035,0.0
Dominican Republic,2014,ABFLOW036,0.0
Dominican Republic,2014,ABFLOW037,0.0
Dominican Republic,2014,ABFLOW038,0.0
Dominican Republic,2014,ABFLOW039,0.0
Dominican Republic,2014,ABFLOW040,0.0
Dominican Republic,2015,ABFLOW001,0.0
Dominican Republic,2015,ABFLOW002,0.0
Dominican Republic,2015,ABFLOW003,0.0
Dominican Republic,2015,ABFLOW004,0.0
Dominican Republic,2015,ABFLOW005,0.0
Dominican Republic,2015,ABFLOW011,0.0
Dominican Republic,2015,ABFLOW012,0.0
Dominican Republic,2015,ABFLOW013,0.0
Dominican Republic,2015,ABFLOW014,0.0
Dominican Republic,2015,ABFLOW016,0.0
Dominican Republic,2015,ABFLOW017,0.0
Dominican Republic,2015,ABFLOW018,0.0
Dominican Republic,2015,ABFLOW019,0.0
Dominican Republic,2015,ABFLOW020,0.0
Dominican Republic,2015,ABFLOW021,0.0
Dominican Republic,2015,ABFLOW022,0.0
Dominican Republic,2015,ABFLOW023,0.0
Dominican Republic,2015,ABFLOW024,0.0
Dominican Republic,2015,ABFLOW025,0.0
Dominican Republic,2015,ABFLOW026,0.0
Dominican Republic,2015,ABFLOW027,0.0
Dominican Republic,2015,ABFLOW028,0.0
Dominican Republic,2015,ABFLOW029,0.0
Dominican Republic,2015,ABFLOW030,0.0
Dominican Republic,2015,ABFLOW032,0.0
Dominican Republic,2015,ABFLOW033,0.0
Dominican Republic,2015,ABFLOW034,0.0
Dominican Republic,2015,ABFLOW035,0.0
Dominican Republic,2015,ABFLOW036,0.0
Dominican Republic,2015,ABFLOW037,0.0
Dominican Republic,2015,ABFLOW038,0.0
Dominican Republic,2015,ABFLOW039,0.0
Dominican Republic,2015,ABFLOW040,0.0
Dominican Republic,2016,ABFLOW001,0.0
Dominican Republic,2016,ABFLOW002,0.0
Dominican Republic,2016,ABFLOW003,0.0
Dominican Republic,2016,ABFLOW004,0.0
Dominican Republic,2016,ABFLOW005,0.0
Dominican Republic,2016,ABFLOW011,0.0
Dominican Republic,2016,ABFLOW012,0.0
Dominican Republic,2016,ABFLOW013,0.0
Dominican Republic,2016,ABFLOW014,0.0
Dominican Republic,2016,ABFLOW016,0.0
Dominican Republic,2016,ABFLOW017,0.0
Dominican Republic,2016,ABFLOW018,0.0
Dominican Republic,2016,ABFLOW019,0.0
Dominican Republic,2016,ABFLOW020,0.0
Dominican Republic,2016,ABFLOW021,0.0
Dominican Republic,2016,ABFLOW022,0.0
Dominican Republic,2016,ABFLOW023,0.0
Dominican Republic,2016,ABFLOW024,0.0
Dominican Republic,2016,ABFLOW025,0.0
Dominican Republic,2016,ABFLOW026,0.0
Dominican Republic,2016,ABFLOW027,0.0
Dominican Republic,2016,ABFLOW028,0.0
Dominican Republic,2016,ABFLOW029,0.0
Dominican Republic,2016,ABFLOW030,0.0
Dominican Republic,2016,ABFLOW032,0.0
Dominican Republic,2016,ABFLOW033,0.0
Dominican Republic,2016,ABFLOW034,0.0
Dominican Republic,2016,ABFLOW035,0.0
Dominican Republic,2016,ABFLOW036,0.0
Dominican Republic,2016,ABFLOW037,0.0
Dominican Republic,2016,ABFLOW038,0.0
Dominican Republic,2016,ABFLOW039,0.0
Dominican Republic,2016,ABFLOW040,0.0
Dominican Republic,2017,ABFLOW001,0.0
Dominican Republic,2017,ABFLOW002,0.0
Dominican Republic,2017,ABFLOW003,0.0
Dominican Republic,2017,ABFLOW004,0.0
Dominican Republic,2017,ABFLOW005,0.0
Dominican Republic,2017,ABFLOW011,0.0
Dominican Republic,2017,ABFLOW012,0.0
Dominican Republic,2017,ABFLOW013,0.0
Dominican Republic,2017,ABFLOW014,0.0
Dominican Republic,2017,ABFLOW016,0.0
Dominican Republic,2017,ABFLOW017,0.0
Dominican Republic,2017,ABFLOW018,0.0
Dominican Republic,2017,ABFLOW019,0.0
Dominican Republic,2017,ABFLOW020,0.0
Dominican Republic,2017,ABFLOW021,0.0
Dominican Republic,2017,ABFLOW022,0.0
Dominican Republic,2017,ABFLOW023,0.0
Dominican Republic,2017,ABFLOW024,0.0
Dominican Republic,2017,ABFLOW025,0.0
Dominican Republic,2017,ABFLOW026,0.0
Dominican Republic,2017,ABFLOW027,0.0
Dominican Republic,2017,ABFLOW028,0.0
Dominican Republic,2017,ABFLOW029,0.0
Dominican Republic,2017,ABFLOW030,0.0
Dominican Republic,2017,ABFLOW032,0.0
Dominican Republic,2017,ABFLOW033,0.0
