Jurisdiction,Year,IPCC_cat_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price,tax_curr_code,ets_curr_code,tax_rate_incl_ex_clcu_USD,ets_price_USD,tax_rate_incl_ex_clcu_2019USD,ets_price_2019USD,tax_curr_x_rate,ets_curr_x_rate
Denmark,2004,1A2A,ABFLOW016,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2B,ABFLOW018,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2B,ABFLOW018,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2B,ABFLOW018,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2C,ABFLOW017,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2C,ABFLOW017,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2C,ABFLOW017,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2D,ABFLOW023,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2D,ABFLOW023,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2D,ABFLOW023,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2E,ABFLOW022,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2E,ABFLOW022,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2E,ABFLOW022,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2F,ABFLOW019,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2F,ABFLOW019,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2F,ABFLOW019,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2G,ABFLOW020,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2G,ABFLOW020,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2G,ABFLOW020,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2H,ABFLOW021,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2H,ABFLOW021,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2H,ABFLOW021,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2I,ABFLOW013,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2I,ABFLOW013,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2I,ABFLOW013,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2J,ABFLOW024,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2J,ABFLOW024,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2J,ABFLOW024,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2K,ABFLOW014,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2K,ABFLOW014,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2K,ABFLOW014,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2L,ABFLOW025,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2L,ABFLOW025,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2L,ABFLOW025,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2M,ABFLOW026,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2M,ABFLOW026,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A2M,ABFLOW026,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A3,ABFLOW027,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3,ABFLOW027,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3,ABFLOW027,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A1,ABFLOW040,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A1,ABFLOW040,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A1,ABFLOW040,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A2,ABFLOW029,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A2,ABFLOW029,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3A2,ABFLOW029,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3B,ABFLOW028,Coal/peat,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A3B,ABFLOW028,Natural gas,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A3B,ABFLOW028,Oil,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A3C,ABFLOW030,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3C,ABFLOW030,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3C,ABFLOW030,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D1,ABFLOW039,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D1,ABFLOW039,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D1,ABFLOW039,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D2,ABFLOW032,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D2,ABFLOW032,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3D2,ABFLOW032,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3E,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3E,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3E,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3E1,ABFLOW033,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3E1,ABFLOW033,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A3E1,ABFLOW033,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4A,ABFLOW035,Coal/peat,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A4A,ABFLOW035,Natural gas,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A4A,ABFLOW035,Oil,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A4B,ABFLOW034,Coal/peat,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A4B,ABFLOW034,Natural gas,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A4B,ABFLOW034,Oil,100.0,,DKK,,14.993747723400885,,19.185805491532943,,6.669446615,0.8333299999999999
Denmark,2004,1A4C,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C1,ABFLOW036,Coal/peat,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A4C1,ABFLOW036,Natural gas,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A4C1,ABFLOW036,Oil,68.0,,DKK,,10.195748451912602,,13.046347734242401,,6.669446615,0.8333299999999999
Denmark,2004,1A4C2,ABFLOW037,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C2,ABFLOW037,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C2,ABFLOW037,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C3,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C3,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A4C3,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5,ABFLOW038,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5,ABFLOW038,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5,ABFLOW038,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5A,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5A,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5A,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5B,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5B,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5B,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5C,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5C,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1A5C,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A11,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A12,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A13,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A14,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A21,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1A22,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B1B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A31,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A32,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A33,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A34,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A35,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2A36,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B31,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B32,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B33,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B34,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B35,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B2B36,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1B3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C1A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C1B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C1C,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C2A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C2B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,1C3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,20,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,200,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2000,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,20000,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,200000,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A4A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A4B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A4C,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2A4D,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B10,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B5,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B6,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B7,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B8,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B8A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B8B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B8C,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B8D,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B8E,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B8F,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B9,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B9A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2B9B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C5,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C6,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2C7,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2D,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2D1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2D2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2D3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2D4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2E,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2F,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2F1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2F2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2F3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2F4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2F5,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2F6,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2G,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2G1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2G2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2G3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2G4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2H,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2H1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2H2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,2H3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3A1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3A2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B1A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B1B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B2A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B2B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B3A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B3B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B4A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B4B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B5,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B5A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B5B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6B1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6B2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6B3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6B4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3B6B5,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C5,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C6,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C7,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3C8,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3D,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3D1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,3D2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4A1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4A2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4A3,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4B,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4C,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4C1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4C2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4D,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4D1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4D2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,4E,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,5,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,5A,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,5A1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2004,5A2,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,0,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1,,,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A,ABFLOW001,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A,ABFLOW001,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A,ABFLOW001,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A1,,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A1,,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A1,,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A1A,ABFLOW002,Coal/peat,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A1A,ABFLOW002,Natural gas,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A1A,ABFLOW002,Oil,,,,,,,,,0.8333299999999999,0.8333299999999999
Denmark,2005,1A1A1,ABFLOW003,Coal/peat,,21.56,,EUR,,24.137509966289628,,30.25204321000861,0.8333299999999999,0.8932155814792259
Denmark,2005,1A1A1,ABFLOW003,Natural gas,,21.56,,EUR,,24.137509966289628,,30.25204321000861,0.8333299999999999,0.8932155814792259
Denmark,2005,1A1A1,ABFLOW003,Oil,,21.56,,EUR,,24.137509966289628,,30.25204321000861,0.8333299999999999,0.8932155814792259
Denmark,2005,1A1A2,ABFLOW004,Coal/peat,,21.56,,EUR,,24.137509966289628,,30.25204321000861,0.8333299999999999,0.8932155814792259
Denmark,2005,1A1A2,ABFLOW004,Natural gas,,21.56,,EUR,,24.137509966289628,,30.25204321000861,0.8333299999999999,0.8932155814792259
Denmark,2005,1A1A2,ABFLOW004,Oil,,21.56,,EUR,,24.137509966289628,,30.25204321000861,0.8333299999999999,0.8932155814792259
